0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23
-1.0288,-1.8311,0.1298,-2.0437,0.6269,-0.0789,-1.3762,-0.3552,0.206,-0.6001,0.8296,-0.1227,-2.3975903614457867,-0.20481927710843792,0.8674698795180704,0.27710843373494937,-2.277108433734943,-0.28915662650602403,17.7973,-2.2271,0.8034,-2.6756,1.6991,3.0091
-1.0398,-1.834,0.1314,-2.0486,0.6337,-0.0798,-1.3662,-0.3597,0.2075,-0.6051,0.8574,-0.1253,1.2048192771084347,-0.5421686746987957,0.18072289156626523,-0.6024096385542174,3.3493975903614515,-0.3132530120481917,-11.4652,-3.1908,5.1666,0.0719,0.6647,2.2823
-1.0509,-1.8369,0.133,-2.0535,0.6405,-0.0808,-1.3757,-0.3623,0.208,-0.6129,0.8355,-0.1265,-1.144578313252993,-0.3132530120481917,0.06024096385542174,-0.9397590361445818,-2.6385542168674734,-0.14457831325301285,12.1318,-6.2063,4.3644,-1.8067,2.0793,1.4178
-1.062,-1.8398,0.1347,-2.0584,0.6474,-0.0817,-1.39,-0.3627,0.2043,-0.6115,0.8755,-0.1293,-1.7228915662650577,-0.04819277108433873,-0.4457831325301182,0.16867469879517552,4.819277108433726,-0.3373493975903611,8.1938,-7.5973,3.7351,-3.7079,-1.8382,0.2761
-1.0732,-1.8428,0.1363,-2.0634,0.6544,-0.0827,-1.3799,-0.3655,0.2056,-0.6171,0.8609,-0.1324,1.2168674698795179,-0.3373493975903577,0.15662650602409586,-0.6746987951807154,-1.7590361445783067,-0.37349397590361344,-7.3305,-0.4701,2.4218,0.4787,4.7295,-0.6423
-1.0844,-1.8458,0.138,-2.0684,0.6613,-0.0837,-1.3976,-0.3707,0.204,-0.6265,0.8634,-0.1304,-2.132530120481934,-0.6265060240963835,-0.19277108433735157,-1.1325301204819234,0.301204819277102,0.24096385542168697,10.6367,1.1438,-1.3952,-1.2208,-2.5123,-1.6714
-1.0844,-1.8458,0.138,-2.0684,0.6613,-0.0837,-1.4128,-0.3742,0.2056,-0.626,0.8929,-0.1298,-1.8313253012048316,-0.42168674698795217,0.19277108433735157,0.06024096385541505,3.5542168674698895,0.07228915662650474,5.2451,-4.0641,-1.8803,-2.9188,2.769,-2.1437
-1.107,-1.8517,0.1414,-2.0785,0.6753,-0.0857,-1.4048,-0.3734,0.2121,-0.6231,0.854,-0.1271,0.9638554216867479,0.09638554216867078,0.7831325301204826,0.3493975903614474,-4.686746987951813,0.32530120481927804,-9.5907,-8.7936,-0.0181,-0.2602,1.3763,-2.0981
-1.1185,-1.8547,0.1431,-2.0835,0.6824,-0.0867,-1.4275,-0.3752,0.2177,-0.6393,0.8945,-0.1242,-2.7349397590361377,-0.21686746987951425,0.6746987951807222,-1.9518072289156616,4.879518072289154,0.3493975903614441,15.8559,-5.834,0.9752,-0.631,-0.3904,-1.4102
-1.1299,-1.8578,0.1448,-2.0886,0.6895,-0.0877,-1.4366,-0.3767,0.2164,-0.6405,0.8724,-0.122,-1.0963855421686877,-0.18072289156626523,-0.15662650602409586,-0.1445783132530095,-2.6626506024096397,0.26506024096385633,4.6017,-2.4558,8.0346,-3.6711,2.7433,-0.8315
-1.1414,-1.8608,0.1465,-2.0938,0.6966,-0.0887,-1.4366,-0.3789,0.2109,-0.6319,0.8922,-0.1162,0.0,-0.26506024096385966,-0.6626506024096391,1.036144578313246,2.3855421686747036,0.6987951807228915,-4.7758,-7.1573,6.2051,0.1902,-0.2667,-0.0843
-1.153,-1.8638,0.1482,-2.0989,0.7038,-0.0897,-1.4557,-0.3765,0.2185,-0.6513,0.8784,-0.1141,-2.3012048192770957,0.2891566265060257,0.9156626506024091,-2.337349397590358,-1.6626506024096428,0.2530120481927716,19.9723,-5.8647,1.4592,-0.9382,2.1016,1.61
-1.1646,-1.8669,0.1499,-2.1041,0.711,-0.0907,-1.4472,-0.3768,0.2156,-0.6464,0.9143,-0.1168,1.024096385542163,-0.03614457831325572,-0.3493975903614441,0.5903614457831344,4.325301204819282,-0.32530120481927804,-13.0098,-1.1204,7.5352,-3.5972,-0.3317,3.194
-1.1763,-1.87,0.1516,-2.1093,0.7183,-0.0917,-1.4503,-0.3791,0.214,-0.6419,0.887,-0.1175,-0.37349397590360006,-0.277108433734936,-0.19277108433735157,0.5421686746987889,-3.289156626506023,-0.08433734939758943,5.8666,3.0305,2.9811,1.1987,2.1694,4.1948
-1.188,-1.8731,0.1534,-2.1145,0.7255,-0.0928,-1.4683,-0.3861,0.2198,-0.6655,0.9207,-0.1226,-2.168674698795183,-0.8433734939759043,0.6987951807228915,-2.843373493975898,4.060240963855416,-0.6144578313253021,14.9595,2.7502,0.0766,-1.2876,-1.6911,4.612
-1.1998,-1.8762,0.1551,-2.1198,0.7328,-0.0938,-1.4542,-0.3868,0.2207,-0.6535,0.9012,-0.1294,1.6987951807228918,-0.08433734939758776,0.10843373493976047,1.4457831325301218,-2.3493975903614412,-0.8192771084337334,-14.0651,-2.1046,5.567,-3.8283,4.5447,3.8893
-1.1998,-1.8762,0.1551,-2.1198,0.7328,-0.0938,-1.4675,-0.3864,0.2225,-0.6516,0.92,-0.1321,-1.6024096385542277,0.048192771084332044,0.2168674698795176,0.22891566265060395,2.26506024096386,-0.32530120481927804,12.2156,1.9342,5.5461,0.3575,-2.7205,2.6384
-1.2234,-1.8824,0.1586,-2.1303,0.7474,-0.0959,-1.4783,-0.3905,0.2219,-0.6687,0.9308,-0.136,-1.3012048192770989,-0.4939759036144569,-0.07228915662650809,-2.060240963855422,1.3012048192770989,-0.4698795180722909,4.373,3.5049,6.3109,-1.1156,2.4099,2.0728
-1.2352,-1.8855,0.1604,-2.1355,0.7548,-0.0969,-1.4645,-0.3913,0.2186,-0.6587,0.9043,-0.1378,1.6626506024096428,-0.09638554216867078,-0.3975903614457828,1.2048192771084347,-3.1927710843373456,-0.2168674698795176,-9.4729,-2.9062,6.7589,-2.8333,0.1936,0.9753
-1.247,-1.8886,0.1621,-2.1408,0.7621,-0.0979,-1.4838,-0.3893,0.2193,-0.6584,0.9351,-0.1393,-2.3253012048192887,0.24096385542168697,0.0843373493975911,0.03614457831324903,3.7108433734939816,-0.18072289156626523,19.0917,-6.7365,2.1615,0.8452,0.2791,0.0695
-1.2588,-1.8917,0.1639,-2.146,0.7694,-0.099,-1.4721,-0.386,0.2173,-0.6662,0.9067,-0.1393,1.4096385542168728,0.39759036144577947,-0.24096385542168697,-0.9397590361445818,-3.421686746987963,0.0,-6.3387,-2.4886,5.6869,-1.9943,1.7155,-1.2847
-1.2706,-1.8948,0.1656,-2.1512,0.7767,-0.1,-1.4683,-0.3865,0.2111,-0.6547,0.9281,-0.1343,0.4578313253012079,-0.06024096385542174,-0.7469879518072269,1.3855421686747067,2.5783132530120585,0.6024096385542174,0.517,0.9008,2.251,-1.5813,-0.0737,-1.5558
-1.2823,-1.8979,0.1674,-2.1565,0.7839,-0.101,-1.4884,-0.3886,0.2201,-0.6634,0.9075,-0.134,-2.4216867469879526,-0.25301204819276996,1.084337349397588,-1.0481927710843424,-2.481927710843381,0.03614457831325237,16.9884,-0.5161,0.7248,0.049,0.07,-1.6336
-1.294,-1.901,0.1691,-2.1617,0.7912,-0.1021,-1.4588,-0.3849,0.22,-0.6549,0.917,-0.1292,3.5662650602409456,0.4457831325301182,-0.012048192771083011,1.024096385542163,1.1445783132530198,0.5783132530120481,-17.7597,-4.3978,7.3901,-2.8509,2.1731,-1.2398
-1.3057,-1.9041,0.1708,-2.1669,0.7985,-0.1031,-1.4721,-0.3853,0.2175,-0.654,0.8928,-0.128,-1.6024096385542008,-0.048192771084332044,-0.3012048192771087,0.10843373493976047,-2.9156626506024095,0.14457831325301285,17.1167,1.4431,4.8476,-0.623,-0.2927,-0.6245
-1.3174,-1.9071,0.1726,-2.1721,0.8057,-0.1041,-1.4746,-0.3849,0.217,-0.6529,0.923,-0.1214,-0.301204819277102,0.048192771084332044,-0.06024096385542174,0.1325301204819265,3.6385542168674703,0.7951807228915673,4.1415,1.0144,4.1415,-0.8014,0.4537,-0.0379
-1.3174,-1.9071,0.1726,-2.1721,0.8057,-0.1041,-1.4615,-0.3869,0.2136,-0.6496,0.8818,-0.1193,1.578313253012035,-0.24096385542168697,-0.40963855421686585,0.39759036144579285,-4.963855421686748,0.25301204819276996,-5.7616,-1.7075,3.6769,-1.7383,2.1522,2.0502
-1.3407,-1.9133,0.176,-2.1824,0.8201,-0.1061,-1.4714,-0.387,0.2115,-0.6507,0.9134,-0.1189,-1.1927710843373518,-0.012048192771083011,-0.2530120481927733,-0.1325301204819265,3.807228915662646,0.04819277108433706,18.2809,-6.3641,-1.2103,-1.2497,-1.8016,3.3666
-1.3522,-1.9163,0.1777,-2.1876,0.8273,-0.1072,-1.455,-0.3828,0.2146,-0.6453,0.8861,-0.1162,1.9759036144578277,0.5060240963855466,0.37349397590361677,0.6506024096385494,-3.289156626506023,0.32530120481927804,-9.0136,-4.7268,0.3811,-1.0858,3.7978,4.3194
-1.3637,-1.9193,0.1794,-2.1927,0.8344,-0.1082,-1.4421,-0.3806,0.2182,-0.6397,0.9065,-0.1198,1.5542168674698955,0.265060240963853,0.4337349397590352,0.6746987951807154,2.4578313253012016,-0.4337349397590369,3.9698,-4.5662,0.7184,-1.7738,-2.3909,4.6865
-1.3752,-1.9224,0.1811,-2.1978,0.8415,-0.1092,-1.451,-0.3791,0.2208,-0.6424,0.8856,-0.1275,-1.0722891566265216,0.18072289156626523,0.3132530120481917,-0.32530120481926805,-2.5180722891566165,-0.9277108433734937,16.5127,-6.3389,4.6795,-1.5528,3.1727,3.9951
-1.3866,-1.9254,0.1828,-2.2029,0.8486,-0.1102,-1.4208,-0.3757,0.2161,-0.631,0.8918,-0.127,3.6385542168674703,0.4096385542168692,-0.566265060240965,1.3734939759036102,0.7469879518072269,0.06024096385542174,-12.1236,-9.1376,10.6155,-1.2856,-0.6567,2.8298
-1.398,-1.9284,0.1845,-2.208,0.8556,-0.1111,-1.4194,-0.3698,0.2131,-0.6346,0.8922,-0.1303,0.1686746987951889,0.7108433734939712,-0.3614457831325271,-0.43373493975904187,0.048192771084332044,-0.3975903614457828,7.3599,-4.193,3.0541,0.4528,0.931,2.1921
-1.4093,-1.9313,0.1862,-2.213,0.8626,-0.1121,-1.4215,-0.3723,0.2131,-0.6422,0.883,-0.1307,-0.25301204819276996,-0.3012048192771087,0.0,-0.9156626506024024,-1.1084337349397573,-0.04819277108433873,6.9067,5.4299,4.5213,-2.8108,-0.1825,0.9416
-1.4206,-1.9343,0.1878,-2.218,0.8696,-0.1131,-1.3988,-0.3728,0.2069,-0.6198,0.8871,-0.1314,2.7349397590361377,-0.06024096385542174,-0.7469879518072302,2.6987951807228887,0.4939759036144569,-0.08433734939758776,-9.8821,0.3183,3.9772,-0.9441,2.1106,0.247
-1.4318,-1.9373,0.1895,-2.223,0.8766,-0.1141,-1.4123,-0.3718,0.2107,-0.6368,0.8669,-0.1321,-1.6265060240963936,0.12048192771084348,0.4578313253012046,-2.0481927710843393,-2.4337349397590358,-0.0843373493975911,19.4434,0.2458,-1.9916,0.1651,-1.0886,-1.1714
-1.4318,-1.9373,0.1895,-2.223,0.8766,-0.1141,-1.4063,-0.3673,0.2086,-0.6294,0.8869,-0.1307,0.7228915662650609,0.5421686746987957,-0.25301204819276996,0.8915662650602497,2.4096385542168695,0.16867469879517885,-4.671,-2.5776,2.6691,-3.9477,1.1257,-1.9503
-1.4541,-1.9432,0.1928,-2.233,0.8904,-0.1161,-1.3966,-0.3698,0.2142,-0.617,0.8411,-0.1288,1.1686746987951857,-0.3012048192771087,0.6746987951807222,1.4939759036144538,-5.518072289156634,0.22891566265060395,-1.1275,5.072,4.3764,0.7968,2.5441,-2.0541
-1.4652,-1.9461,0.1944,-2.2379,0.8973,-0.117,-1.4085,-0.3689,0.2104,-0.6334,0.8803,-0.1229,-1.4337349397590387,0.10843373493976047,-0.4578313253012046,-1.9759036144578277,4.722891566265062,0.7108433734939762,19.4733,-0.5656,5.276,-0.3652,-2.7206,-2.0483
-1.4763,-1.949,0.1961,-2.2428,0.9041,-0.118,-1.3907,-0.3671,0.2053,-0.6234,0.8385,-0.1189,2.1445783132530165,0.21686746987952094,-0.6144578313253004,1.2048192771084347,-5.036144578313246,0.48192771084337227,-10.2864,-4.5501,8.2123,-3.244,4.7712,-1.599
-1.4872,-1.9519,0.1977,-2.2477,0.9109,-0.1189,-1.3751,-0.3608,0.2002,-0.607,0.8595,-0.1148,1.8795180722891636,0.7590361445783099,-0.6144578313253037,1.9759036144578277,2.530120481927713,0.4939759036144586,3.3564,-7.5395,4.4633,0.0055,-3.2385,-1.0952
-1.4981,-1.9548,0.1993,-2.2526,0.9177,-0.1199,-1.379,-0.3591,0.201,-0.6226,0.8551,-0.1116,-0.4698795180722909,0.20481927710843792,0.09638554216867747,-1.8795180722891636,-0.5301204819277193,0.38554216867469815,16.6276,0.5415,0.8909,-0.2987,2.5928,0.4369
-1.509,-1.9576,0.2009,-2.2574,0.9244,-0.1209,-1.3503,-0.3585,0.2001,-0.6107,0.8411,-0.1069,3.4578313253011985,0.07228915662650474,-0.10843373493976047,1.4337349397590387,-1.6867469879518087,0.566265060240965,-15.1986,3.3652,3.6126,-3.6245,0.8416,1.8013
-1.5198,-1.9605,0.2025,-2.2622,0.9311,-0.1218,-1.3494,-0.3569,0.1962,-0.5935,0.8564,-0.1105,0.10843373493977385,0.19277108433734824,-0.46987951807228756,2.072289156626505,1.8433734939759145,-0.4337349397590369,4.7863,-1.4474,0.7089,0.0489,0.1539,3.5545
-1.5306,-1.9633,0.2041,-2.267,0.9378,-0.1227,-1.359,-0.3544,0.2085,-0.6155,0.8259,-0.1106,-1.1566265060241028,0.3012048192771087,1.4819277108433708,-2.6506024096385565,-3.6746987951807326,-0.012048192771084683,13.1027,-0.0692,2.2058,0.2013,0.4172,4.139
-1.5413,-1.9662,0.2057,-2.2718,0.9444,-0.1237,-1.3382,-0.3532,0.2046,-0.5942,0.8427,-0.1144,2.506024096385534,0.1445783132530095,-0.46987951807228756,2.5662650602409753,2.024096385542173,-0.4578313253012046,-16.3178,3.3377,10.1157,-3.0267,1.1846,4.3614
-1.5413,-1.9662,0.2057,-2.2718,0.9444,-0.1237,-1.3424,-0.3527,0.1971,-0.5873,0.8067,-0.1172,-0.5060240963855399,0.06024096385542174,-0.9036144578313261,0.831325301204808,-4.337349397590366,-0.3373493975903611,11.4636,6.6609,8.2493,-0.201,1.7304,3.8604
-1.5626,-1.9718,0.2089,-2.2813,0.9576,-0.1255,-1.3514,-0.3542,0.1939,-0.5988,0.842,-0.1219,-1.0843373493975779,-0.18072289156626523,-0.3855421686746998,-1.3855421686746934,4.253012048192771,-0.5662650602409633,14.9278,1.4816,4.4408,-1.3286,-2.2855,2.7292
-1.5732,-1.9746,0.2104,-2.286,0.9642,-0.1265,-1.3185,-0.3522,0.1953,-0.5829,0.815,-0.1177,3.9638554216867385,0.24096385542168697,0.1686746987951822,1.9156626506024126,-3.253012048192774,0.5060240963855416,-13.5511,-2.6124,5.2297,-1.6359,5.2294,1.7905
-1.5837,-1.9773,0.212,-2.2907,0.9707,-0.1274,-1.313,-0.3484,0.1903,-0.5849,0.815,-0.1204,0.6626506024096458,0.4578313253012079,-0.6024096385542174,-0.24096385542168697,0.0,-0.3253012048192764,8.8774,-3.3344,4.6752,-0.7568,-3.7602,1.2396
-1.5942,-1.9801,0.2135,-2.2953,0.9772,-0.1283,-1.2556,-0.3456,0.1902,-0.581,0.8369,-0.1217,6.915662650602397,0.3373493975903577,-0.012048192771083011,0.4698795180722909,2.6385542168674734,-0.15662650602409753,-43.3955,1.3239,-1.1543,-0.447,1.7059,0.4091
-1.6046,-1.9828,0.2151,-2.2999,0.9836,-0.1292,-1.288,-0.3473,0.1978,-0.5856,0.8043,-0.1258,-3.903614457831323,-0.20481927710843123,0.9156626506024091,-0.5542168674698854,-3.9277108433734895,-0.4939759036144569,26.2597,1.945,1.9543,-1.1786,1.6265,-0.812
-1.6149,-1.9856,0.2166,-2.3045,0.9901,-0.1301,-1.2946,-0.3435,0.1957,-0.5868,0.811,-0.1214,-0.7951807228915589,0.4578313253012012,-0.25301204819276996,-0.1445783132530095,0.8072289156626553,0.530120481927711,6.9365,-6.1047,5.6061,-2.001,-1.8237,-1.5611
-1.6252,-1.9883,0.2181,-2.3091,0.9964,-0.131,-1.3052,-0.3382,0.1982,-0.5776,0.7898,-0.1182,-1.2771084337349328,0.6385542168674732,0.30120481927710535,1.1084337349397573,-2.5542168674698926,0.38554216867469815,12.801,-2.7041,5.3435,-0.0657,3.2648,-2.5335
-1.6355,-1.991,0.2197,-2.3137,1.0028,-0.1319,-1.2752,-0.3355,0.1924,-0.5791,0.7912,-0.1159,3.6144578313253044,0.3253012048192747,-0.6987951807228915,-0.18072289156625854,0.1686746987951889,0.2771084337349393,-13.2226,2.7199,9.9802,-1.7628,-0.4865,-2.366
-1.6457,-1.9937,0.2212,-2.3182,1.0091,-0.1328,-1.27,-0.3337,0.1906,-0.5695,0.8073,-0.11,0.62650602409637,0.21686746987952094,-0.2168674698795176,1.1566265060240895,1.9397590361445787,0.7108433734939762,5.7406,4.2949,5.1719,-0.5605,0.785,-1.5592
-1.6457,-1.9937,0.2212,-2.3182,1.0091,-0.1328,-1.2752,-0.3361,0.1911,-0.5623,0.782,-0.1093,-0.62650602409637,-0.2891566265060257,0.06024096385542174,0.8674698795180704,-3.048192771084336,0.0843373493975911,5.6623,3.396,4.1646,-2.263,0.0495,-0.9475
-1.6659,-1.999,0.2242,-2.3273,1.0217,-0.1346,-1.2549,-0.3343,0.1867,-0.5559,0.7988,-0.1063,2.4457831325301185,0.21686746987952094,-0.5301204819277093,0.7710843373494063,2.0240963855421596,0.3614457831325288,-15.0009,-0.4909,5.8558,-0.3524,1.2826,-0.6044
-1.676,-2.0017,0.2257,-2.3317,1.0279,-0.1355,-1.2636,-0.3318,0.1817,-0.5575,0.7565,-0.1017,-1.0481927710843557,0.3012048192771087,-0.6024096385542174,-0.19277108433735493,-5.096385542168675,0.5542168674698803,9.2778,-1.2322,2.3189,0.2012,1.4933,0.7935
-1.686,-2.0043,0.2272,-2.3362,1.0341,-0.1363,-1.2706,-0.3312,0.179,-0.5697,0.7872,-0.0997,-0.843373493975891,0.07228915662650474,-0.32530120481927804,-1.4698795180722877,3.698795180722899,0.24096385542168697,15.1313,3.5257,-0.0517,-2.3849,-2.2771,2.1619
-1.6959,-2.0069,0.2286,-2.3406,1.0403,-0.1372,-1.2358,-0.3301,0.1847,-0.549,0.7799,-0.0987,4.192771084337342,0.1325301204819265,0.6867469879518086,2.4939759036144507,-0.8795180722891534,0.12048192771084348,-15.6508,2.7274,2.6593,-0.796,4.5583,3.2785
-1.7058,-2.0095,0.2301,-2.345,1.0464,-0.1381,-1.2284,-0.3305,0.1871,-0.5592,0.7596,-0.0999,0.8915662650602497,-0.04819277108433873,0.28915662650602236,-1.2289156626506008,-2.4457831325301185,-0.14457831325301285,3.6783,-3.6761,3.4895,-0.3603,-1.7951,4.227
-1.7157,-2.0121,0.2316,-2.3494,1.0525,-0.1389,-1.2396,-0.3271,0.1831,-0.5549,0.7805,-0.1034,-1.3493975903614577,0.4096385542168692,-0.48192771084337055,0.5180722891566363,2.5180722891566165,-0.42168674698795217,9.5869,-7.0513,3.7087,-2.2481,0.2793,4.5348
-1.7254,-2.0147,0.233,-2.3537,1.0585,-0.1398,-1.2236,-0.3216,0.1819,-0.5321,0.7397,-0.1099,1.9277108433734957,0.6626506024096391,-0.14457831325301285,2.7469879518072204,-4.915662650602403,-0.7831325301204809,-10.3624,-5.0597,7.3672,-1.6296,3.8629,3.7848
-1.7352,-2.0172,0.2345,-2.3581,1.0646,-0.1406,-1.2217,-0.318,0.1796,-0.5408,0.7547,-0.1079,0.22891566265060395,0.4337349397590352,-0.2771084337349393,-1.0481927710843288,1.8072289156626522,0.24096385542168697,7.3642,0.326,4.1962,0.5755,-3.1788,2.4223
-1.7449,-2.0198,0.2359,-2.3624,1.0706,-0.1415,-1.2166,-0.3182,0.1808,-0.5389,0.7658,-0.1101,0.6144578313253137,-0.024096385542166022,0.1445783132530095,0.22891566265059057,1.3373493975903612,-0.26506024096385633,12.0931,-0.1184,1.797,-1.4088,2.975,2.2833
-1.7449,-2.0198,0.2359,-2.3624,1.0706,-0.1415,-1.2017,-0.3188,0.1761,-0.5433,0.7417,-0.1117,1.7951807228915557,-0.07228915662650474,-0.5662650602409617,-0.530120481927706,-2.9036144578313263,-0.19277108433734824,-6.7413,0.5898,4.9895,-2.2791,0.5667,1.3372
-1.7641,-2.0248,0.2387,-2.3709,1.0825,-0.1432,-1.1981,-0.3143,0.173,-0.5324,0.7571,-0.1095,0.43373493975904187,0.5421686746987889,-0.37349397590361677,1.3132530120481953,1.8554216867469842,0.26506024096385467,-5.4263,-4.2181,2.5683,0.4326,-1.3488,0.8715
-1.7736,-2.0274,0.2402,-2.3752,1.0884,-0.144,-1.2079,-0.3132,0.1801,-0.5398,0.7301,-0.1104,-1.1807228915662689,0.1325301204819332,0.8554216867469907,-0.8915662650602364,-3.253012048192774,-0.1084337349397588,15.7436,5.0122,-1.1085,0.0021,3.4668,0.2373
-1.7831,-2.0298,0.2416,-2.3794,1.0943,-0.1448,-1.1962,-0.311,0.1844,-0.53,0.7326,-0.1118,1.4096385542168728,0.265060240963853,0.5180722891566263,1.1807228915662553,0.3012048192771154,-0.16867469879518054,0.2122,6.4205,5.7218,-3.5116,-1.6685,-0.927
-1.7925,-2.0323,0.2429,-2.3836,1.1001,-0.1456,-1.1638,-0.313,0.1791,-0.5105,0.7414,-0.1071,3.903614457831323,-0.24096385542168697,-0.6385542168674698,2.3493975903614546,1.060240963855412,0.5662650602409633,-14.6107,4.8151,10.2588,-1.2589,2.072,-1.5082
-1.8018,-2.0348,0.2443,-2.3877,1.1059,-0.1465,-1.1753,-0.314,0.1788,-0.5227,0.7131,-0.1063,-1.3855421686747067,-0.12048192771084348,-0.03614457831325572,-1.4698795180723012,-3.4096385542168663,0.09638554216867412,11.9105,-0.1287,6.6958,1.0132,0.824,-1.4785
-1.8111,-2.0372,0.2457,-2.3919,1.1117,-0.1473,-1.183,-0.3105,0.1733,-0.5271,0.7301,-0.1055,-0.9277108433734989,0.42168674698795217,-0.6626506024096358,-0.530120481927706,2.0481927710843393,0.09638554216867579,9.3017,-1.8997,5.5262,-1.5775,-1.5641,-1.6998
-1.8204,-2.0397,0.2471,-2.396,1.1174,-0.1481,-1.1531,-0.3066,0.1706,-0.5216,0.727,-0.0995,3.6024096385542212,0.4698795180722909,-0.32530120481927804,0.6626506024096458,-0.37349397590361344,0.7228915662650592,-11.0761,-1.9224,7.0823,-0.7405,3.6377,-1.7826
-1.8296,-2.0421,0.2484,-2.4001,1.1231,-0.1489,-1.14,-0.3045,0.1693,-0.5037,0.7048,-0.0986,1.5783132530120616,0.25301204819276996,-0.15662650602409586,2.1566265060240863,-2.6746987951807224,0.10843373493976047,0.4242,3.9158,3.7931,-1.275,-0.977,-1.0871
-1.8388,-2.0445,0.2498,-2.4041,1.1288,-0.1497,-1.1566,-0.3058,0.1682,-0.5099,0.7247,-0.0981,-2.0000000000000204,-0.1566265060240992,-0.13253012048192983,-0.7469879518072269,2.3975903614457867,0.06024096385542007,6.8823,0.4395,0.1481,-0.5286,-0.2345,-0.6422
-1.8388,-2.0445,0.2498,-2.4041,1.1288,-0.1497,-1.1501,-0.3017,0.1694,-0.5058,0.6973,-0.0934,0.7831325301205027,0.4939759036144569,0.14457831325301285,0.4939759036144569,-3.301204819277106,0.566265060240965,-8.8063,-5.0275,2.7291,-1.9332,3.9402,0.0527
-1.8569,-2.0493,0.2525,-2.4122,1.14,-0.1513,-1.13,-0.3063,0.1696,-0.5144,0.69,-0.0911,2.4216867469879526,-0.5542168674698786,0.024096385542169366,-1.036144578313246,-0.8795180722891668,0.2771084337349393,-1.0834,2.7564,4.6629,-1.0243,-2.0508,1.2301
-1.8659,-2.0517,0.2538,-2.4162,1.1456,-0.1521,-1.1269,-0.2953,0.172,-0.4985,0.7144,-0.0906,0.37349397590360006,1.3253012048192783,0.28915662650602236,1.915662650602406,2.939759036144589,0.06024096385542174,3.654,-3.4499,4.5246,-0.4143,0.252,2.6001
-1.8748,-2.054,0.2551,-2.4202,1.1511,-0.1528,-1.1334,-0.2935,0.1726,-0.4992,0.6741,-0.0905,-0.7831325301204759,0.21686746987952094,0.07228915662650809,-0.08433734939758776,-4.855421686746988,0.012048192771084683,-1.1852,7.5751,7.8572,-0.3228,2.7855,3.2451
-1.8837,-2.0564,0.2565,-2.4241,1.1566,-0.1536,-1.1153,-0.2915,0.168,-0.4902,0.6868,-0.0919,2.1807228915662655,0.24096385542168697,-0.5542168674698786,1.0843373493975845,1.5301204819277028,-0.16867469879518054,-7.8459,5.5635,10.0413,-1.9081,-2.3737,3.7775
-1.8925,-2.0587,0.2578,-2.4281,1.1621,-0.1544,-1.0977,-0.2924,0.1603,-0.4995,0.6976,-0.0933,2.1204819277108506,-0.10843373493976047,-0.9277108433734954,-1.1204819277108404,1.3012048192771122,-0.16867469879518054,2.6069,2.2344,7.3926,-0.8522,1.2864,4.1975
-1.9013,-2.061,0.2591,-2.432,1.1675,-0.1552,-1.1028,-0.2923,0.1599,-0.4912,0.664,-0.097,-0.6144578313253137,0.012048192771083011,-0.04819277108433873,0.9999999999999969,-4.048192771084333,-0.44578313253012153,-0.7896,-0.0666,2.7791,-0.1395,1.9378,3.4483
-1.91,-2.0633,0.2603,-2.4358,1.1729,-0.1559,-1.0972,-0.2888,0.1573,-0.4824,0.6863,-0.0965,0.6746987951807288,0.42168674698795217,-0.3132530120481917,1.0602409638554253,2.6867469879518056,0.06024096385542174,-7.0737,2.2334,2.345,-1.2477,-2.2893,2.309
-1.9186,-2.0656,0.2616,-2.4397,1.1782,-0.1567,-1.0773,-0.286,0.1538,-0.4775,0.6842,-0.0998,2.3975903614457867,0.3373493975903644,-0.42168674698795217,0.5903614457831344,-0.25301204819276996,-0.3975903614457828,-0.3697,4.0868,3.0914,-1.2448,2.5514,2.1704
-1.9272,-2.0678,0.2629,-2.4435,1.1836,-0.1574,-1.0738,-0.2863,0.157,-0.4856,0.6594,-0.0988,0.4216867469879321,-0.03614457831325572,0.3855421686746998,-0.9759036144578308,-2.987951807228921,0.12048192771084348,3.035,4.0685,-2.5243,-1.1902,0.6715,1.2525
-1.9272,-2.0678,0.2629,-2.4435,1.1836,-0.1574,-1.0835,-0.2861,0.1553,-0.4793,0.6789,-0.0991,-1.168674698795159,0.024096385542166022,-0.2048192771084346,0.7590361445783099,2.3493975903614412,-0.03614457831325237,1.4092,-1.2325,-3.4034,-1.4737,-1.765,0.8907
-1.9442,-2.0723,0.2654,-2.4511,1.1941,-0.1589,-1.0629,-0.2851,0.1607,-0.4688,0.6702,-0.1007,2.4819277108433675,0.12048192771084348,0.6506024096385561,1.2650602409638565,-1.0481927710843288,-0.1927710843373499,-4.0483,-3.1854,3.4958,0.2727,3.629,0.4846
-1.9526,-2.0745,0.2667,-2.4548,1.1993,-0.1597,-1.0479,-0.2781,0.1634,-0.4663,0.6426,-0.098,1.8072289156626389,0.8433734939759043,0.3253012048192747,0.3012048192771087,-3.3253012048192856,0.3253012048192764,-3.4628,-7.9394,7.6487,-0.3989,-0.3134,-0.1744
-1.961,-2.0767,0.2679,-2.4585,1.2045,-0.1604,-1.0597,-0.2753,0.1589,-0.481,0.6663,-0.0984,-1.4216867469879557,0.3373493975903644,-0.5421686746987923,-1.7710843373493965,2.8554216867469946,-0.04819277108433706,7.0259,-2.6085,3.7741,-1.6433,-2.1572,-1.1414
